,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income_bracket
417,63, Private,254907, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
418,56, Private,200316, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
422,27, State-gov,249362, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,3411,0,40, United-States, <=50K
427,21, Private,131473, Some-college,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Vietnam, <=50K
428,48, Private,166809, Bachelors,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
430,56, Federal-gov,187873, Masters,14, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
433,45, Private,146857, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, >50K
434,43, Self-emp-not-inc,73883, Bachelors,13, Divorced, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
436,56, Private,274111, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
439,34, State-gov,327902, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, <=50K
440,34, Private,195136, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,40, United-States, >50K
442,22, ?,120572, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
443,29, Private,192010, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, Poland, <=50K
444,29, Private,169544, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
446,41, Private,170299, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,43, United-States, <=50K
448,37, Private,140713, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Jamaica, >50K
449,41, Self-emp-inc,94113, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
450,38, Local-gov,116580, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
456,33, Private,37274, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
462,50, Local-gov,92486, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
464,33, Self-emp-not-inc,103860, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
466,18, Private,353358, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
467,52, Self-emp-not-inc,129311, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,95, United-States, >50K
469,24, Local-gov,203924, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
471,19, ?,369527, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States, <=50K
474,33, Local-gov,33727, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
475,21, ?,300812, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,30, United-States, <=50K
476,53, Private,94081, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
478,50, Self-emp-not-inc,240922, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Female,0,1408,5, United-States, <=50K
479,26, Local-gov,27834, Bachelors,13, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
481,26, Private,188569, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
482,54, Private,306985, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
483,47, Self-emp-inc,175958, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,3325,0,60, United-States, <=50K
484,37, Private,174150, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
485,51, Private,196501, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,14084,0,50, United-States, >50K
487,60, State-gov,190682, Assoc-voc,11, Widowed, Other-service, Not-in-family, Black, Female,0,0,37, United-States, <=50K
489,36, Private,82743, Assoc-acdm,12, Never-married, Transport-moving, Not-in-family, White, Male,0,0,55, Iran, <=50K
490,36, Private,111268, Assoc-acdm,12, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
491,51, Local-gov,199688, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
492,27, Private,197905, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
493,20, Private,190423, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
495,45, Private,127303, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, <=50K
496,26, ?,208994, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,12, United-States, <=50K
497,20, Private,210781, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
498,32, Private,216145, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,4650,0,45, United-States, <=50K
499,47, Local-gov,172246, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
502,51, Private,410114, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
503,34, Local-gov,220066, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
504,42, Local-gov,227065, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,22, United-States, <=50K
506,27, Private,241607, Bachelors,13, Never-married, Tech-support, Other-relative, White, Male,0,0,50, United-States, <=50K
508,36, Private,184659, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,52, United-States, <=50K
511,51, Local-gov,133336, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
512,23, Private,214542, Bachelors,13, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
514,31, Private,283268, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female,0,0,36, United-States, <=50K
515,31, Local-gov,156464, Bachelors,13, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, ?, <=50K
516,18, State-gov,30687, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
517,28, Private,221317, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
518,23, Private,197200, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States, <=50K
520,32, Self-emp-inc,111746, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
521,38, Private,359001, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, <=50K
524,46, Private,72896, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
526,42, Self-emp-not-inc,323790, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,70, United-States, >50K
527,39, Self-emp-not-inc,326400, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
528,46, Local-gov,175428, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
529,51, Private,221672, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
530,41, Self-emp-not-inc,203451, Some-college,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
532,46, Private,188861, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
533,52, State-gov,254285, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,70, Germany, >50K
534,46, Private,187370, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,1504,40, United-States, <=50K
535,22, Private,60668, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
536,42, State-gov,212027, Bachelors,13, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
539,53, Private,89587, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,45, United-States, >50K
547,33, Private,232475, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
549,19, State-gov,112432, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
555,31, Self-emp-inc,114937, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
556,28, Private,56179, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,2174,0,55, United-States, <=50K
561,45, Self-emp-inc,191776, Masters,14, Divorced, Sales, Unmarried, White, Female,25236,0,42, United-States, >50K
562,62, Private,122246, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Female,8614,0,39, United-States, >50K
563,32, Private,191856, Masters,14, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, United-States, >50K
566,39, State-gov,221059, Masters,14, Married-civ-spouse, Prof-specialty, Other-relative, Other, Female,7688,0,38, United-States, >50K
570,28, Private,96219, Bachelors,13, Married-civ-spouse, Other-service, Wife, White, Female,0,0,15, United-States, <=50K
571,21, Private,300812, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
572,50, Private,213296, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
574,51, Private,169112, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
575,31, Private,99928, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, <=50K
582,45, Self-emp-inc,108100, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,99999,0,25, ?, >50K
583,28, Private,115549, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, <=50K
587,21, Private,182117, Assoc-acdm,12, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
588,51, Private,172493, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,12, United-States, <=50K
594,31, Private,111567, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
596,29, Private,185647, Some-college,10, Never-married, Tech-support, Own-child, White, Male,0,0,60, United-States, <=50K
597,28, Private,595088, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,63, United-States, <=50K
598,73, Local-gov,181902, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, Poland, >50K
599,58, Private,306233, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
601,39, Local-gov,139364, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
602,59, Private,114032, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
603,37, Private,221850, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ecuador, >50K
605,44, Private,569761, Assoc-voc,11, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States, <=50K
610,30, Private,173647, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
611,35, Private,270059, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
612,27, Private,225142, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
613,55, Private,223594, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,7688,0,40, Puerto-Rico, >50K
614,34, Private,198634, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
615,53, Self-emp-not-inc,279129, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States, <=50K
618,38, Private,107125, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
620,33, State-gov,156015, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
623,39, Private,182828, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
625,20, Private,216472, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
627,35, Private,297485, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
628,38, Private,237608, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,2444,45, United-States, >50K
630,33, Self-emp-not-inc,99761, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
632,30, Private,160634, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
634,32, Private,62374, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
635,22, ?,196280, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States, <=50K
637,44, Private,82601, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
641,25, Private,195914, Some-college,10, Never-married, Sales, Own-child, Black, Female,3418,0,30, United-States, <=50K
644,30, Private,366065, Some-college,10, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
646,20, Private,181032, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
652,46, Self-emp-not-inc,80914, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
654,42, Private,193995, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,38, United-States, <=50K
655,25, Private,254746, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
656,51, Private,24344, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
658,34, Private,85355, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
660,43, Private,194636, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
661,22, Private,162282, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
663,54, Local-gov,113000, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
665,37, Private,126569, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
666,23, Private,234108, Assoc-acdm,12, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,32, United-States, <=50K
668,32, Local-gov,169837, Assoc-acdm,12, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
670,61, Federal-gov,197311, Masters,14, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
